primary_topic.display_name,country_list,count,year
BIM and Construction Integration,AR,2,2021
BIM and Construction Integration,AZ,2,2021
BIM and Construction Integration,DZ,2,2021
BIM and Construction Integration,BE,1,2021
BIM and Construction Integration,BG,1,2021
BIM and Construction Integration,BN,1,2021
BIM and Construction Integration,BY,1,2021
BIM and Construction Integration,EC,1,2021
BIM and Construction Integration,KH,1,2021
BIM and Construction Integration,KW,1,2021
BIM and Construction Integration,LA,1,2021
BIM and Construction Integration,MK,1,2021
BIM and Construction Integration,OM,1,2021
BIM and Construction Integration,PS,1,2021
BIM and Construction Integration,SD,1,2021
BIM and Construction Integration,SS,1,2021
BIM and Construction Integration,SY,1,2021
BIM and Construction Integration,TZ,1,2021
BIM and Construction Integration,VI,1,2021
BIM and Construction Integration,YE,1,2021
Black Holes and Theoretical Physics,US,658,2021
Black Holes and Theoretical Physics,CN,340,2021
Black Holes and Theoretical Physics,GB,337,2021
Black Holes and Theoretical Physics,IT,247,2021
Black Holes and Theoretical Physics,IN,232,2021
Black Holes and Theoretical Physics,DE,222,2021
Black Holes and Theoretical Physics,JP,214,2021
Black Holes and Theoretical Physics,FR,174,2021
Black Holes and Theoretical Physics,CA,160,2021
Black Holes and Theoretical Physics,RU,134,2021
Black Holes and Theoretical Physics,ES,120,2021
Black Holes and Theoretical Physics,BR,109,2021
Black Holes and Theoretical Physics,IR,100,2021
Black Holes and Theoretical Physics,CH,95,2021
Black Holes and Theoretical Physics,BE,91,2021
Black Holes and Theoretical Physics,KR,88,2021
Black Holes and Theoretical Physics,CL,76,2021
Black Holes and Theoretical Physics,NL,59,2021
Black Holes and Theoretical Physics,SE,59,2021
Black Holes and Theoretical Physics,IL,56,2021
Black Holes and Theoretical Physics,PT,47,2021
Black Holes and Theoretical Physics,CZ,44,2021
Black Holes and Theoretical Physics,MX,44,2021
Black Holes and Theoretical Physics,GR,37,2021
Black Holes and Theoretical Physics,TR,36,2021
Black Holes and Theoretical Physics,AR,34,2021
Black Holes and Theoretical Physics,AT,33,2021
Black Holes and Theoretical Physics,PL,33,2021
Black Holes and Theoretical Physics,AU,31,2021
Black Holes and Theoretical Physics,TW,30,2021
Black Holes and Theoretical Physics,IE,29,2021
Black Holes and Theoretical Physics,DK,28,2021
Black Holes and Theoretical Physics,TH,24,2021
Black Holes and Theoretical Physics,PK,22,2021
Black Holes and Theoretical Physics,ZA,17,2021
Black Holes and Theoretical Physics,CY,13,2021
Black Holes and Theoretical Physics,HR,12,2021
Black Holes and Theoretical Physics,HU,12,2021
Black Holes and Theoretical Physics,MA,11,2021
Black Holes and Theoretical Physics,BG,10,2021
Black Holes and Theoretical Physics,ID,10,2021
Black Holes and Theoretical Physics,FI,8,2021
Black Holes and Theoretical Physics,IS,8,2021
Black Holes and Theoretical Physics,KZ,8,2021
Black Holes and Theoretical Physics,UZ,8,2021
Black Holes and Theoretical Physics,NO,7,2021
Black Holes and Theoretical Physics,NZ,7,2021
Black Holes and Theoretical Physics,VN,7,2021
Black Holes and Theoretical Physics,AM,6,2021
Black Holes and Theoretical Physics,EG,6,2021
Black Holes and Theoretical Physics,RO,6,2021
Black Holes and Theoretical Physics,SG,6,2021
Black Holes and Theoretical Physics,UA,6,2021
Black Holes and Theoretical Physics,UY,6,2021
Black Holes and Theoretical Physics,BD,5,2021
Black Holes and Theoretical Physics,CO,5,2021
Black Holes and Theoretical Physics,RS,5,2021
Black Holes and Theoretical Physics,SI,5,2021
Black Holes and Theoretical Physics,EC,4,2021
Black Holes and Theoretical Physics,VE,4,2021
Black Holes and Theoretical Physics,DZ,3,2021
Black Holes and Theoretical Physics,EE,3,2021
Black Holes and Theoretical Physics,JO,3,2021
Black Holes and Theoretical Physics,LB,3,2021
Black Holes and Theoretical Physics,AZ,2,2021
Black Holes and Theoretical Physics,BJ,2,2021
Black Holes and Theoretical Physics,OM,2,2021
Black Holes and Theoretical Physics,SA,2,2021
Black Holes and Theoretical Physics,TZ,2,2021
Black Holes and Theoretical Physics,AE,1,2021
Black Holes and Theoretical Physics,BI,1,2021
Black Holes and Theoretical Physics,BS,1,2021
Black Holes and Theoretical Physics,BY,1,2021
Black Holes and Theoretical Physics,CD,1,2021
Black Holes and Theoretical Physics,CR,1,2021
Black Holes and Theoretical Physics,IQ,1,2021
Black Holes and Theoretical Physics,KE,1,2021
Black Holes and Theoretical Physics,KG,1,2021
Black Holes and Theoretical Physics,KH,1,2021
Black Holes and Theoretical Physics,KW,1,2021
Black Holes and Theoretical Physics,LU,1,2021
Black Holes and Theoretical Physics,MK,1,2021
Black Holes and Theoretical Physics,ML,1,2021
Black Holes and Theoretical Physics,MY,1,2021
Black Holes and Theoretical Physics,PS,1,2021
Black Holes and Theoretical Physics,QA,1,2021
Black Holes and Theoretical Physics,SK,1,2021
CAR-T cell therapy research,US,1779,2021
CAR-T cell therapy research,CN,555,2021
CAR-T cell therapy research,DE,352,2021
CAR-T cell therapy research,GB,246,2021
CAR-T cell therapy research,FR,232,2021
CAR-T cell therapy research,ES,177,2021
CAR-T cell therapy research,IT,172,2021
CAR-T cell therapy research,CH,145,2021
CAR-T cell therapy research,CA,136,2021
CAR-T cell therapy research,JP,130,2021
CAR-T cell therapy research,NL,129,2021
CAR-T cell therapy research,AU,110,2021
CAR-T cell therapy research,BE,89,2021
CAR-T cell therapy research,IR,62,2021
CAR-T cell therapy research,IL,61,2021
CAR-T cell therapy research,KR,53,2021
CAR-T cell therapy research,AT,49,2021
CAR-T cell therapy research,RU,47,2021
CAR-T cell therapy research,SE,45,2021
CAR-T cell therapy research,IN,44,2021
CAR-T cell therapy research,DK,38,2021
CAR-T cell therapy research,PL,34,2021
CAR-T cell therapy research,NO,31,2021
CAR-T cell therapy research,BR,30,2021
CAR-T cell therapy research,HK,26,2021
CAR-T cell therapy research,SG,23,2021
CAR-T cell therapy research,TH,22,2021
CAR-T cell therapy research,CZ,17,2021
CAR-T cell therapy research,SA,16,2021
CAR-T cell therapy research,HU,12,2021
CAR-T cell therapy research,IE,12,2021
CAR-T cell therapy research,EG,11,2021
CAR-T cell therapy research,PT,11,2021
CAR-T cell therapy research,TW,11,2021
CAR-T cell therapy research,GR,10,2021
CAR-T cell therapy research,FI,9,2021
CAR-T cell therapy research,IQ,9,2021
CAR-T cell therapy research,MX,8,2021
CAR-T cell therapy research,ZA,7,2021
CAR-T cell therapy research,NZ,6,2021
CAR-T cell therapy research,PK,6,2021
CAR-T cell therapy research,ID,5,2021
CAR-T cell therapy research,HR,4,2021
CAR-T cell therapy research,QA,4,2021
CAR-T cell therapy research,TR,4,2021
CAR-T cell therapy research,AE,3,2021
CAR-T cell therapy research,LB,3,2021
CAR-T cell therapy research,AR,2,2021
CAR-T cell therapy research,BD,2,2021
CAR-T cell therapy research,BY,2,2021
CAR-T cell therapy research,CL,2,2021
CAR-T cell therapy research,DO,2,2021
CAR-T cell therapy research,EE,2,2021
CAR-T cell therapy research,MO,2,2021
CAR-T cell therapy research,MY,2,2021
CAR-T cell therapy research,PH,2,2021
CAR-T cell therapy research,PR,2,2021
CAR-T cell therapy research,RS,2,2021
CAR-T cell therapy research,SI,2,2021
CAR-T cell therapy research,SK,2,2021
CAR-T cell therapy research,BG,1,2021
CAR-T cell therapy research,BW,1,2021
CAR-T cell therapy research,CO,1,2021
CAR-T cell therapy research,CW,1,2021
CAR-T cell therapy research,CY,1,2021
CAR-T cell therapy research,EC,1,2021
CAR-T cell therapy research,GE,1,2021
CAR-T cell therapy research,JO,1,2021
CAR-T cell therapy research,LU,1,2021
CAR-T cell therapy research,ML,1,2021
CAR-T cell therapy research,MT,1,2021
CAR-T cell therapy research,NG,1,2021
CAR-T cell therapy research,OM,1,2021
CAR-T cell therapy research,PE,1,2021
CAR-T cell therapy research,PS,1,2021
CAR-T cell therapy research,RO,1,2021
CAR-T cell therapy research,SV,1,2021
CAR-T cell therapy research,SY,1,2021
CAR-T cell therapy research,UA,1,2021
CAR-T cell therapy research,VN,1,2021
Cold Atom Physics and Bose-Einstein Condensates,US,347,2021
Cold Atom Physics and Bose-Einstein Condensates,CN,291,2021
Cold Atom Physics and Bose-Einstein Condensates,DE,251,2021
Cold Atom Physics and Bose-Einstein Condensates,GB,127,2021
Cold Atom Physics and Bose-Einstein Condensates,FR,124,2021
Cold Atom Physics and Bose-Einstein Condensates,IT,110,2021
Cold Atom Physics and Bose-Einstein Condensates,JP,94,2021
Cold Atom Physics and Bose-Einstein Condensates,RU,68,2021
Cold Atom Physics and Bose-Einstein Condensates,ES,66,2021
Cold Atom Physics and Bose-Einstein Condensates,IN,56,2021
Cold Atom Physics and Bose-Einstein Condensates,AT,51,2021
Cold Atom Physics and Bose-Einstein Condensates,PL,50,2021
Cold Atom Physics and Bose-Einstein Condensates,CH,48,2021
Cold Atom Physics and Bose-Einstein Condensates,BR,44,2021
Cold Atom Physics and Bose-Einstein Condensates,AU,38,2021
Cold Atom Physics and Bose-Einstein Condensates,IL,37,2021
Cold Atom Physics and Bose-Einstein Condensates,CA,31,2021
Cold Atom Physics and Bose-Einstein Condensates,NL,25,2021
Cold Atom Physics and Bose-Einstein Condensates,KR,22,2021
Cold Atom Physics and Bose-Einstein Condensates,NZ,22,2021
Cold Atom Physics and Bose-Einstein Condensates,DK,21,2021
Cold Atom Physics and Bose-Einstein Condensates,SG,18,2021
Cold Atom Physics and Bose-Einstein Condensates,UA,18,2021
Cold Atom Physics and Bose-Einstein Condensates,MX,17,2021
Cold Atom Physics and Bose-Einstein Condensates,SE,15,2021
Cold Atom Physics and Bose-Einstein Condensates,BE,14,2021
Cold Atom Physics and Bose-Einstein Condensates,CL,11,2021
Cold Atom Physics and Bose-Einstein Condensates,HK,11,2021
Cold Atom Physics and Bose-Einstein Condensates,TR,10,2021
Cold Atom Physics and Bose-Einstein Condensates,CZ,9,2021
Cold Atom Physics and Bose-Einstein Condensates,AE,8,2021
Cold Atom Physics and Bose-Einstein Condensates,GR,8,2021
Cold Atom Physics and Bose-Einstein Condensates,IR,8,2021
Cold Atom Physics and Bose-Einstein Condensates,UZ,7,2021
Cold Atom Physics and Bose-Einstein Condensates,HU,6,2021
Cold Atom Physics and Bose-Einstein Condensates,PT,6,2021
Cold Atom Physics and Bose-Einstein Condensates,FI,5,2021
Cold Atom Physics and Bose-Einstein Condensates,HR,5,2021
Cold Atom Physics and Bose-Einstein Condensates,RO,5,2021
Cold Atom Physics and Bose-Einstein Condensates,TW,5,2021
Cold Atom Physics and Bose-Einstein Condensates,CM,4,2021
Cold Atom Physics and Bose-Einstein Condensates,DZ,4,2021
Cold Atom Physics and Bose-Einstein Condensates,LT,4,2021
Cold Atom Physics and Bose-Einstein Condensates,LU,4,2021
Cold Atom Physics and Bose-Einstein Condensates,SA,4,2021
Cold Atom Physics and Bose-Einstein Condensates,ZA,4,2021
Cold Atom Physics and Bose-Einstein Condensates,BY,3,2021
Cold Atom Physics and Bose-Einstein Condensates,CO,3,2021
Cold Atom Physics and Bose-Einstein Condensates,EG,3,2021
Cold Atom Physics and Bose-Einstein Condensates,ID,3,2021
Cold Atom Physics and Bose-Einstein Condensates,PH,3,2021
Cold Atom Physics and Bose-Einstein Condensates,PK,3,2021
Cold Atom Physics and Bose-Einstein Condensates,AM,2,2021
Cold Atom Physics and Bose-Einstein Condensates,AR,2,2021
Cold Atom Physics and Bose-Einstein Condensates,BW,2,2021
Cold Atom Physics and Bose-Einstein Condensates,JO,2,2021
Cold Atom Physics and Bose-Einstein Condensates,LB,2,2021
Cold Atom Physics and Bose-Einstein Condensates,MY,2,2021
Cold Atom Physics and Bose-Einstein Condensates,NO,2,2021
Cold Atom Physics and Bose-Einstein Condensates,RS,2,2021
Cold Atom Physics and Bose-Einstein Condensates,BG,1,2021
Cold Atom Physics and Bose-Einstein Condensates,BH,1,2021
Cold Atom Physics and Bose-Einstein Condensates,CR,1,2021
Cold Atom Physics and Bose-Einstein Condensates,CU,1,2021
Cold Atom Physics and Bose-Einstein Condensates,GE,1,2021
Cold Atom Physics and Bose-Einstein Condensates,IE,1,2021
Cold Atom Physics and Bose-Einstein Condensates,KZ,1,2021
Cold Atom Physics and Bose-Einstein Condensates,LV,1,2021
Cold Atom Physics and Bose-Einstein Condensates,MN,1,2021
Cold Atom Physics and Bose-Einstein Condensates,NG,1,2021
Cold Atom Physics and Bose-Einstein Condensates,RW,1,2021
Cold Atom Physics and Bose-Einstein Condensates,SI,1,2021
Cold Atom Physics and Bose-Einstein Condensates,TH,1,2021
Cold Atom Physics and Bose-Einstein Condensates,TJ,1,2021
Cold Atom Physics and Bose-Einstein Condensates,TN,1,2021
Cold Atom Physics and Bose-Einstein Condensates,VN,1,2021
Drivers and Impacts of Green Consumer Behavior,CH,1,2021
Drivers and Impacts of Green Consumer Behavior,NO,1,2021
Electric Vehicles and Infrastructure,CN,772,2021
Electric Vehicles and Infrastructure,US,422,2021
Electric Vehicles and Infrastructure,IN,289,2021
Electric Vehicles and Infrastructure,DE,196,2021
Electric Vehicles and Infrastructure,GB,179,2021
Electric Vehicles and Infrastructure,CA,109,2021
Electric Vehicles and Infrastructure,IT,99,2021
Electric Vehicles and Infrastructure,AU,93,2021
Electric Vehicles and Infrastructure,IR,86,2021
Electric Vehicles and Infrastructure,SA,74,2021
Electric Vehicles and Infrastructure,KR,65,2021
Electric Vehicles and Infrastructure,ES,64,2021
Electric Vehicles and Infrastructure,JP,63,2021
Electric Vehicles and Infrastructure,FR,61,2021
Electric Vehicles and Infrastructure,PL,61,2021
Electric Vehicles and Infrastructure,TR,53,2021
Electric Vehicles and Infrastructure,NL,49,2021
Electric Vehicles and Infrastructure,SE,48,2021
Electric Vehicles and Infrastructure,BR,47,2021
Electric Vehicles and Infrastructure,FI,47,2021
Electric Vehicles and Infrastructure,DK,46,2021
Electric Vehicles and Infrastructure,PT,46,2021
Electric Vehicles and Infrastructure,EG,45,2021
Electric Vehicles and Infrastructure,NO,40,2021
Electric Vehicles and Infrastructure,HK,38,2021
Electric Vehicles and Infrastructure,MY,38,2021
Electric Vehicles and Infrastructure,ID,37,2021
Electric Vehicles and Infrastructure,PK,33,2021
Electric Vehicles and Infrastructure,CH,29,2021
Electric Vehicles and Infrastructure,AE,26,2021
Electric Vehicles and Infrastructure,AT,25,2021
Electric Vehicles and Infrastructure,QA,25,2021
Electric Vehicles and Infrastructure,SG,24,2021
Electric Vehicles and Infrastructure,BE,23,2021
Electric Vehicles and Infrastructure,TH,23,2021
Electric Vehicles and Infrastructure,GR,21,2021
Electric Vehicles and Infrastructure,CO,20,2021
Electric Vehicles and Infrastructure,ZA,19,2021
Electric Vehicles and Infrastructure,IE,18,2021
Electric Vehicles and Infrastructure,RO,17,2021
Electric Vehicles and Infrastructure,MA,15,2021
Electric Vehicles and Infrastructure,RU,15,2021
Electric Vehicles and Infrastructure,SK,15,2021
Electric Vehicles and Infrastructure,TW,15,2021
Electric Vehicles and Infrastructure,BD,13,2021
Electric Vehicles and Infrastructure,EC,11,2021
Electric Vehicles and Infrastructure,NZ,10,2021
Electric Vehicles and Infrastructure,VN,10,2021
Electric Vehicles and Infrastructure,HU,9,2021
Electric Vehicles and Infrastructure,TN,9,2021
Electric Vehicles and Infrastructure,MX,8,2021
Electric Vehicles and Infrastructure,NG,8,2021
Electric Vehicles and Infrastructure,CZ,7,2021
Electric Vehicles and Infrastructure,CR,6,2021
Electric Vehicles and Infrastructure,JO,6,2021
Electric Vehicles and Infrastructure,CL,5,2021
Electric Vehicles and Infrastructure,DZ,5,2021
Electric Vehicles and Infrastructure,EE,5,2021
Electric Vehicles and Infrastructure,HR,5,2021
Electric Vehicles and Infrastructure,IQ,5,2021
Electric Vehicles and Infrastructure,LT,5,2021
Electric Vehicles and Infrastructure,MO,5,2021
Electric Vehicles and Infrastructure,IL,4,2021
Electric Vehicles and Infrastructure,LU,4,2021
Electric Vehicles and Infrastructure,NP,4,2021
Electric Vehicles and Infrastructure,SI,4,2021
Electric Vehicles and Infrastructure,UY,4,2021
Electric Vehicles and Infrastructure,BA,3,2021
Electric Vehicles and Infrastructure,BN,3,2021
Electric Vehicles and Infrastructure,OM,3,2021
Electric Vehicles and Infrastructure,PH,3,2021
Electric Vehicles and Infrastructure,RS,3,2021
Electric Vehicles and Infrastructure,RW,3,2021
Electric Vehicles and Infrastructure,AZ,2,2021
